anio,precio_usd,tipo_cambio,ipc,precio_soles_corrientes,precio_target,distrito,superficie,habitaciones,banos,garajes,piso,vista_exterior,antiguedad
2021,146000.0,3.7944357142857146,137.63357299999998,553987.6142857143,402509.06970620784,Jesús María,89.0,3.0,2.0,0,0,-1,10
2021,135000.0,3.7944357142857146,137.63357299999998,512248.8214285715,372183.043906425,Jesús María,65.0,2.0,1.0,0,0,-1,15
2021,130000.0,3.7944357142857146,137.63357299999998,493276.6428571429,358398.48672470555,Jesús María,87.0,2.0,2.0,0,0,-1,52
2021,98000.0,3.7944357142857146,137.63357299999998,371854.7,270177.3207617011,Jesús María,64.0,2.0,1.0,0,0,-1,59
2021,150000.0,3.7944357142857146,137.63357299999998,569165.3571428572,413536.7154515833,Jesús María,76.0,3.0,2.0,0,0,-1,1
2021,140000.0,3.7944357142857146,137.63357299999998,531221.0,385967.6010881444,Jesús María,98.0,3.0,2.0,1,0,-1,27
2021,160000.0,3.7944357142857146,137.63357299999998,607109.7142857143,441105.8298150222,Jesús María,91.0,3.0,3.0,1,0,-1,3
2021,135000.0,3.7944357142857146,137.63357299999998,512248.8214285715,372183.043906425,Jesús María,70.0,2.0,1.0,0,0,-1,10
2021,160000.0,3.7944357142857146,137.63357299999998,607109.7142857143,441105.8298150222,Jesús María,80.0,2.0,2.0,1,0,-1,11
2021,250000.0,3.7944357142857146,137.63357299999998,948608.9285714286,689227.8590859723,Jesús María,122.0,3.0,2.0,1,0,-1,13
2021,129000.0,3.7944357142857146,137.63357299999998,489482.2071428572,355641.5752883617,Jesús María,80.0,3.0,2.0,1,0,-1,34
2021,200000.0,3.7944357142857146,137.63357299999998,758887.142857143,551382.2872687778,Jesús María,108.0,3.0,2.0,2,0,-1,15
2021,105000.0,3.7944357142857146,137.63357299999998,398415.75000000006,289475.7008161084,Jesús María,77.0,2.0,1.0,0,0,-1,81
2021,120000.0,3.7944357142857146,137.63357299999998,455332.28571428574,330829.3723612667,Jesús María,90.0,3.0,1.0,0,0,-1,70
2021,148000.0,3.7944357142857146,137.63357299999998,561576.4857142858,408022.89257889555,Jesús María,91.0,3.0,3.0,1,0,-1,6
2021,170000.0,3.7944357142857146,137.63357299999998,645054.0714285715,468674.9441784611,Jesús María,98.0,3.0,2.0,0,0,-1,0
2021,190000.0,3.7944357142857146,137.63357299999998,720942.7857142858,523813.17290533887,Jesús María,89.0,3.0,2.0,1,0,-1,0
2021,135000.0,3.7944357142857146,137.63357299999998,512248.8214285715,372183.043906425,Jesús María,72.0,3.0,2.0,1,0,-1,4
2021,130000.0,3.7944357142857146,137.63357299999998,493276.6428571429,358398.48672470555,Jesús María,87.0,2.0,2.0,0,0,-1,51
2021,178000.0,3.7944357142857146,137.63357299999998,675409.5571428572,490730.2356692123,Jesús María,90.0,4.0,3.0,1,1,-1,11
2021,82000.0,3.7944357142857146,137.63357299999998,311143.72857142857,226066.7377801989,Jesús María,45.0,1.0,1.0,0,0,-1,3
2021,100000.0,3.7944357142857146,137.63357299999998,379443.5714285715,275691.1436343889,Jesús María,65.0,2.0,1.0,0,0,-1,15
2021,150000.0,3.7944357142857146,137.63357299999998,569165.3571428572,413536.7154515833,Jesús María,78.0,2.0,2.0,1,0,-1,15
2021,169000.0,3.7944357142857146,137.63357299999998,641259.6357142858,465918.03274211724,Jesús María,80.0,2.0,2.0,1,0,-1,2
2021,184000.0,3.7944357142857146,137.63357299999998,698176.1714285715,507271.7042872756,Jesús María,92.0,2.0,2.0,1,0,-1,5
2021,139000.0,3.7944357142857146,137.63357299999998,527426.5642857143,383210.68965180055,Jesús María,78.0,2.0,2.0,0,0,-1,0
2021,182000.0,3.7944357142857146,137.63357299999998,690587.3,501757.8814145878,Jesús María,93.0,3.0,3.0,1,0,-1,3
2021,135000.0,3.7944357142857146,137.63357299999998,512248.8214285715,372183.043906425,Jesús María,90.0,2.0,2.0,0,0,-1,10
2021,120000.0,3.7944357142857146,137.63357299999998,455332.28571428574,330829.3723612667,Jesús María,64.0,2.0,2.0,1,0,-1,10
2021,160000.0,3.7944357142857146,137.63357299999998,607109.7142857143,441105.8298150222,Jesús María,125.0,3.0,2.0,0,0,-1,45
2021,150000.0,3.7944357142857146,137.63357299999998,569165.3571428572,413536.7154515833,Jesús María,86.0,3.0,3.0,1,0,-1,14
2021,85000.0,3.7944357142857146,137.63357299999998,322527.03571428574,234337.47208923055,Jesús María,52.0,1.0,1.0,0,0,-1,40
2021,97000.0,3.7944357142857146,137.63357299999998,368060.2642857143,267420.40932535724,Jesús María,77.0,2.0,1.0,0,0,-1,56
2021,116359.0,3.7944357142857146,137.63357299999998,441516.74527857144,320791.45782153856,Jesús María,79.0,3.0,2.0,0,0,-1,10
2021,170000.0,3.7944357142857146,137.63357299999998,645054.0714285715,468674.9441784611,Jesús María,90.0,3.0,3.0,1,0,-1,8
2021,133954.0,3.7944357142857146,137.63357299999998,508279.8416714286,369299.3145440093,Jesús María,79.0,3.0,2.0,1,0,-1,10
2021,89000.0,3.7944357142857146,137.63357299999998,337704.7785714286,245365.11783460615,Jesús María,50.0,2.0,2.0,0,0,-1,10
2021,138000.0,3.7944357142857146,137.63357299999998,523632.1285714286,380453.7782154567,Jesús María,70.0,2.0,2.0,1,0,-1,1
2021,95000.0,3.7944357142857146,137.63357299999998,360471.3928571429,261906.58645266943,Jesús María,60.0,2.0,2.0,1,0,-1,5
2021,125000.0,3.7944357142857146,137.63357299999998,474304.4642857143,344613.92954298615,Jesús María,76.0,3.0,2.0,1,0,-1,15
2021,114990.0,3.7944357142857146,137.63357299999998,436322.1627857143,317017.2460651838,Jesús María,87.0,2.0,1.0,0,0,-1,60
2021,82000.0,3.7944357142857146,137.63357299999998,311143.72857142857,226066.7377801989,Jesús María,57.0,1.0,1.0,0,0,-1,59
2021,175000.0,3.7944357142857146,137.63357299999998,664026.25,482459.50136018055,Jesús María,100.0,3.0,6.0,1,0,-1,15
2021,88000.0,3.7944357142857146,137.63357299999998,333910.3428571429,242608.20639826223,Jesús María,73.0,1.0,1.0,0,0,-1,40
2021,84615.0,3.7944357142857146,137.63357299999998,321066.1779642857,233276.06118623816,Jesús María,76.0,3.0,2.0,0,1,-1,12
2021,175000.0,3.7944357142857146,137.63357299999998,664026.25,482459.50136018055,Jesús María,98.0,3.0,3.0,2,0,-1,4
2021,205000.0,3.7944357142857146,137.63357299999998,777859.3214285715,565166.8444504972,Jesús María,100.0,3.0,2.0,1,0,-1,12
2021,135000.0,3.7944357142857146,137.63357299999998,512248.8214285715,372183.043906425,Jesús María,70.0,3.0,2.0,1,0,-1,0
2021,90000.0,3.7944357142857146,137.63357299999998,341499.2142857143,248122.02927095,Jesús María,63.0,2.0,1.0,0,0,-1,21
2021,86000.0,3.7944357142857146,137.63357299999998,326321.47142857144,237094.38352557446,Jesús María,68.0,2.0,1.0,0,0,-1,40
2021,79000.0,3.7944357142857146,137.63357299999998,299760.42142857146,217796.00347116726,Jesús María,67.0,2.0,2.0,0,0,-1,17
2021,129000.0,3.7944357142857146,137.63357299999998,489482.2071428572,355641.5752883617,Jesús María,99.0,3.0,3.0,1,0,-1,6
2021,85000.0,3.7944357142857146,137.63357299999998,322527.03571428574,234337.47208923055,Jesús María,47.0,1.0,1.0,1,0,-1,3
2021,143000.0,3.7944357142857146,137.63357299999998,542604.3071428572,394238.33539717615,Lince,102.0,3.0,3.0,1,0,-1,3
2021,218000.0,3.7944357142857146,137.63357299999998,827186.9857142858,601006.6931229677,Lince,100.0,3.0,2.0,1,0,-1,3
2021,120000.0,3.7944357142857146,137.63357299999998,455332.28571428574,330829.3723612667,Lince,50.0,1.0,1.0,1,0,-1,5
2021,99000.0,3.7944357142857146,137.63357299999998,375649.1357142857,272934.232198045,Lince,71.0,2.0,2.0,0,0,-1,6
2021,145000.0,3.7944357142857146,137.63357299999998,550193.1785714286,399752.1582698639,Lince,100.0,3.0,1.0,0,0,-1,2
2021,112000.0,3.7944357142857146,137.63357299999998,424976.80000000005,308774.0808705156,Lince,80.0,2.0,3.0,0,0,-1,6
2021,175000.0,3.7944357142857146,137.63357299999998,664026.25,482459.50136018055,Lince,135.0,3.0,2.0,0,0,-1,15
2021,215000.0,3.7944357142857146,137.63357299999998,815803.6785714286,592735.9588139361,Lince,85.0,2.0,2.0,1,0,-1,5
2021,85000.0,3.7944357142857146,137.63357299999998,322527.03571428574,234337.47208923055,Lince,50.0,1.0,1.0,0,0,-1,3
2021,155000.0,3.7944357142857146,137.63357299999998,588137.5357142858,427321.27263330284,Lince,110.0,3.0,2.0,2,0,-1,0
2021,120000.0,3.7944357142857146,137.63357299999998,455332.28571428574,330829.3723612667,Lince,67.0,3.0,1.0,0,0,-1,16
2021,135000.0,3.7944357142857146,137.63357299999998,512248.8214285715,372183.043906425,Lince,72.0,3.0,2.0,1,0,-1,0
2021,85000.0,3.7944357142857146,137.63357299999998,322527.03571428574,234337.47208923055,Lince,50.0,1.0,1.0,0,0,-1,5
2021,149000.0,3.7944357142857146,137.63357299999998,565370.9214285715,410779.80401523947,Lince,85.0,3.0,2.0,0,0,-1,4
2021,85000.0,3.7944357142857146,137.63357299999998,322527.03571428574,234337.47208923055,Lince,83.0,2.0,1.0,0,0,-1,40
2021,158000.0,3.7944357142857146,137.63357299999998,599520.8428571429,435592.0069423345,Lince,84.0,3.0,2.0,1,0,-1,3
2021,140000.0,3.7944357142857146,137.63357299999998,531221.0,385967.6010881444,Lince,134.0,3.0,2.0,0,0,-1,10
2021,190000.0,3.7944357142857146,137.63357299999998,720942.7857142858,523813.17290533887,Lince,92.0,3.0,3.0,1,0,-1,4
2021,130000.0,3.7944357142857146,137.63357299999998,493276.6428571429,358398.48672470555,Lince,80.0,2.0,2.0,0,0,-1,7
2021,93000.0,3.7944357142857146,137.63357299999998,352882.52142857143,256392.76357998163,Lince,71.0,2.0,1.0,0,0,-1,34
2021,172000.0,3.7944357142857146,137.63357299999998,652642.9428571429,474188.7670511489,Lince,75.0,2.0,2.0,1,0,-1,0
2021,78500.0,3.7944357142857146,137.63357299999998,297863.2035714286,216417.54775299528,Lince,73.0,3.0,1.0,0,0,-1,53
2021,155000.0,3.7944357142857146,137.63357299999998,588137.5357142858,427321.27263330284,Lince,110.0,3.0,2.0,0,0,-1,62
2021,185000.0,3.7944357142857146,137.63357299999998,701970.6071428572,510028.61572361947,Lince,90.0,3.0,2.0,1,0,-1,2
2021,140000.0,3.7944357142857146,137.63357299999998,531221.0,385967.6010881444,Lince,101.0,2.0,2.0,0,0,-1,40
2021,230000.0,3.7944357142857146,137.63357299999998,872720.2142857143,634089.6303590945,Lince,90.0,2.0,2.0,1,0,-1,4
2021,110000.0,3.7944357142857146,137.63357299999998,417387.9285714286,303260.2579978278,Lince,70.0,2.0,1.0,0,0,-1,20
2021,150000.0,3.7944357142857146,137.63357299999998,569165.3571428572,413536.7154515833,Lince,92.0,2.0,1.0,0,0,-1,33
2021,159500.0,3.7944357142857146,137.63357299999998,605212.4964285715,439727.37409685034,Lince,70.0,1.0,1.0,1,0,-1,2
2021,185000.0,3.7944357142857146,137.63357299999998,701970.6071428572,510028.61572361947,Lince,90.0,4.0,3.0,2,0,-1,9
2021,130000.0,3.7944357142857146,137.63357299999998,493276.6428571429,358398.48672470555,Lince,84.0,3.0,3.0,1,0,-1,6
2021,144000.0,3.7944357142857146,137.63357299999998,546398.7428571429,396995.24683352007,Lince,90.0,3.0,2.0,1,0,-1,3
2021,195000.0,3.7944357142857146,137.63357299999998,739914.9642857143,537597.7300870584,Lince,107.0,1.0,1.0,1,0,-1,7
2021,130000.0,3.7944357142857146,137.63357299999998,493276.6428571429,358398.48672470555,Lince,82.0,3.0,2.0,0,0,-1,6
2021,115000.0,3.7944357142857146,137.63357299999998,436360.10714285716,317044.81517954724,Lince,74.0,2.0,2.0,0,0,-1,50
2021,125000.0,3.7944357142857146,137.63357299999998,474304.4642857143,344613.92954298615,Lince,77.0,3.0,2.0,0,0,-1,0
2021,140000.0,3.7944357142857146,137.63357299999998,531221.0,385967.6010881444,Lince,80.0,3.0,2.0,1,0,-1,11
2021,130000.0,3.7944357142857146,137.63357299999998,493276.6428571429,358398.48672470555,Lince,88.0,2.0,2.0,0,0,-1,23
2021,198000.0,3.7944357142857146,137.63357299999998,751298.2714285714,545868.46439609,Lince,93.0,3.0,3.0,1,0,-1,9
2021,89995.0,3.7944357142857146,137.63357299999998,341480.24210714287,248108.24471376828,Lince,50.0,2.0,1.0,0,0,-1,15
2021,135000.0,3.7944357142857146,137.63357299999998,512248.8214285715,372183.043906425,Lince,80.0,2.0,2.0,0,0,-1,6
2021,69000.0,3.7944357142857146,137.63357299999998,261816.0642857143,190226.88910772835,Lince,58.0,2.0,2.0,0,0,-1,15
2021,175000.0,3.7944357142857146,137.63357299999998,664026.25,482459.50136018055,Lince,82.0,2.0,2.0,1,0,-1,7
2021,160000.0,3.7944357142857146,137.63357299999998,607109.7142857143,441105.8298150222,Lince,120.0,3.0,2.0,0,0,-1,6
2021,145000.0,3.7944357142857146,137.63357299999998,550193.1785714286,399752.1582698639,Lince,86.0,3.0,2.0,1,0,-1,4
2021,183490.0,3.7944357142857146,137.63357299999998,696241.0092142858,505865.67945474014,Lince,82.0,3.0,2.0,2,1,-1,1
2021,295000.0,3.7944357142857146,137.63357299999998,1119358.535714286,813288.8737214473,Lince,112.0,2.0,2.0,3,0,-1,5
2021,190000.0,3.7944357142857146,137.63357299999998,720942.7857142858,523813.17290533887,Lince,76.0,2.0,2.0,1,0,-1,1
2021,150000.0,3.7944357142857146,137.63357299999998,569165.3571428572,413536.7154515833,Lince,66.0,2.0,2.0,1,0,-1,4
2021,90000.0,3.7944357142857146,137.63357299999998,341499.2142857143,248122.02927095,Lince,67.0,3.0,2.0,0,0,-1,15
2021,120000.0,3.7944357142857146,137.63357299999998,455332.28571428574,330829.3723612667,Lince,50.0,1.0,1.0,1,0,-1,6
2021,233000.0,3.7944357142857146,137.63357299999998,884103.5214285715,642360.3646681262,Lince,90.0,2.0,2.0,1,0,-1,3
2021,183490.0,3.7944357142857146,137.63357299999998,696241.0092142858,505865.67945474014,Lince,82.0,3.0,2.0,2,1,-1,3
2021,125000.0,3.7944357142857146,137.63357299999998,474304.4642857143,344613.92954298615,Lince,57.0,1.0,1.0,1,0,-1,1
2021,105000.0,3.7944357142857146,137.63357299999998,398415.75000000006,289475.7008161084,Lince,92.0,2.0,1.0,0,0,-1,35
2021,159000.0,3.7944357142857146,137.63357299999998,603315.2785714286,438348.9183786784,Lince,91.0,3.0,3.0,1,0,-1,6
2021,160000.0,3.7944357142857146,137.63357299999998,607109.7142857143,441105.8298150222,Lince,111.0,3.0,2.0,0,0,-1,60
2021,92000.0,3.7944357142857146,137.63357299999998,349088.0857142857,253635.8521436378,Lince,70.0,2.0,1.0,0,0,-1,61
2021,129000.0,3.7944357142857146,137.63357299999998,489482.2071428572,355641.5752883617,Lince,100.0,3.0,2.0,0,0,-1,25
2021,130000.0,3.7944357142857146,137.63357299999998,493276.6428571429,358398.48672470555,Lince,72.0,2.0,2.0,1,0,-1,7
2021,115000.0,3.7944357142857146,137.63357299999998,436360.10714285716,317044.81517954724,Lince,70.0,3.0,3.0,0,0,-1,6
2021,150000.0,3.7944357142857146,137.63357299999998,569165.3571428572,413536.7154515833,Lince,85.0,3.0,3.0,1,0,-1,6
2021,75000.0,3.7944357142857146,137.63357299999998,284582.6785714286,206768.35772579166,Lince,48.0,1.0,1.0,0,0,-1,3
2021,115000.0,3.7944357142857146,137.63357299999998,436360.10714285716,317044.81517954724,Lince,73.0,3.0,2.0,0,0,-1,12
2021,160997.0,3.7944357142857146,137.63357299999998,610892.7666928571,443854.47051705705,Lince,108.0,1.0,2.0,0,0,-1,0
2021,250000.0,3.7944357142857146,137.63357299999998,948608.9285714286,689227.8590859723,Lince,105.0,3.0,3.0,1,0,-1,12
2021,185010.0,3.7944357142857146,137.63357299999998,702008.5515000001,510056.1848379829,Lince,90.0,4.0,3.0,2,0,-1,1
2021,110000.0,3.7944357142857146,137.63357299999998,417387.9285714286,303260.2579978278,Lince,78.0,2.0,1.0,0,0,-1,50
2021,138000.0,3.7944357142857146,137.63357299999998,523632.1285714286,380453.7782154567,Lince,67.0,1.0,2.0,0,0,-1,0
2021,195000.0,3.7944357142857146,137.63357299999998,739914.9642857143,537597.7300870584,Lince,117.0,3.0,2.0,1,0,-1,6
2021,108000.0,3.7944357142857146,137.63357299999998,409799.0571428572,297746.43512514,Lince,74.0,2.0,2.0,0,0,-1,49
2021,185000.0,3.7944357142857146,137.63357299999998,701970.6071428572,510028.61572361947,Lince,83.0,2.0,2.0,1,0,-1,5
2021,125000.0,3.7944357142857146,137.63357299999998,474304.4642857143,344613.92954298615,Lince,77.0,3.0,2.0,0,0,-1,1
2021,155000.0,3.7944357142857146,137.63357299999998,588137.5357142858,427321.27263330284,Lince,96.0,2.0,2.0,0,0,-1,12
2021,120000.0,3.7944357142857146,137.63357299999998,455332.28571428574,330829.3723612667,Lince,76.0,3.0,2.0,1,0,-1,4
2021,168000.0,3.7944357142857146,137.63357299999998,637465.2000000001,463161.1213057734,Lince,76.0,3.0,2.0,0,0,-1,0
2021,168000.0,3.7944357142857146,137.63357299999998,637465.2000000001,463161.1213057734,Magdalena,106.0,3.0,3.0,1,0,-1,10
2021,185000.0,3.7944357142857146,137.63357299999998,701970.6071428572,510028.61572361947,Magdalena,94.0,3.0,2.0,1,0,-1,1
2021,195000.0,3.7944357142857146,137.63357299999998,739914.9642857143,537597.7300870584,Magdalena,100.0,3.0,3.0,1,0,-1,6
2021,149000.0,3.7944357142857146,137.63357299999998,565370.9214285715,410779.80401523947,Magdalena,75.0,2.0,1.0,1,0,-1,9
2021,176000.0,3.7944357142857146,137.63357299999998,667820.6857142858,485216.41279652447,Magdalena,88.0,3.0,3.0,1,0,-1,7
2021,280000.0,3.7944357142857146,137.63357299999998,1062442.0,771935.2021762888,Magdalena,118.0,4.0,4.0,1,0,-1,7
2021,120000.0,3.7944357142857146,137.63357299999998,455332.28571428574,330829.3723612667,Magdalena,77.0,3.0,2.0,0,0,-1,17
2021,170000.0,3.7944357142857146,137.63357299999998,645054.0714285715,468674.9441784611,Magdalena,101.0,2.0,2.0,1,0,-1,8
2021,147000.0,3.7944357142857146,137.63357299999998,557782.05,405265.9811425517,Magdalena,80.0,3.0,2.0,0,0,-1,1
2021,130000.0,3.7944357142857146,137.63357299999998,493276.6428571429,358398.48672470555,Magdalena,85.0,5.0,2.0,1,0,-1,9
2021,125000.0,3.7944357142857146,137.63357299999998,474304.4642857143,344613.92954298615,Magdalena,70.0,3.0,2.0,1,0,-1,13
2021,150000.0,3.7944357142857146,137.63357299999998,569165.3571428572,413536.7154515833,Magdalena,80.0,3.0,2.0,1,0,-1,11
2021,205000.0,3.7944357142857146,137.63357299999998,777859.3214285715,565166.8444504972,Magdalena,106.0,3.0,2.0,2,0,-1,6
2021,260000.0,3.7944357142857146,137.63357299999998,986553.2857142858,716796.9734494111,Magdalena,137.0,3.0,2.0,1,0,-1,22
2021,171000.0,3.7944357142857146,137.63357299999998,648848.5071428572,471431.85561480507,Magdalena,87.0,2.0,2.0,1,0,-1,2
2021,119000.0,3.7944357142857146,137.63357299999998,451537.85000000003,328072.4609249228,Magdalena,75.0,2.0,2.0,0,0,-1,5
2021,228000.0,3.7944357142857146,137.63357299999998,865131.3428571429,628575.8074864066,Magdalena,100.0,3.0,2.0,1,0,-1,0
2021,195000.0,3.7944357142857146,137.63357299999998,739914.9642857143,537597.7300870584,Magdalena,102.0,3.0,4.0,1,0,-1,13
2021,150000.0,3.7944357142857146,137.63357299999998,569165.3571428572,413536.7154515833,Magdalena,100.0,3.0,2.0,1,0,-1,4
2021,147995.0,3.7944357142857146,137.63357299999998,561557.5135357144,408009.1080217139,Magdalena,79.0,2.0,2.0,0,0,-1,5
2021,105000.0,3.7944357142857146,137.63357299999998,398415.75000000006,289475.7008161084,Magdalena,75.0,3.0,2.0,0,0,-1,6
2021,109000.0,3.7944357142857146,137.63357299999998,413593.4928571429,300503.34656148386,Magdalena,70.0,3.0,1.0,0,0,-1,0
2021,148000.0,3.7944357142857146,137.63357299999998,561576.4857142858,408022.89257889555,Magdalena,89.0,3.0,2.0,2,0,-1,10
2021,112000.0,3.7944357142857146,137.63357299999998,424976.80000000005,308774.0808705156,Magdalena,84.0,3.0,2.0,0,0,-1,13
2021,280000.0,3.7944357142857146,137.63357299999998,1062442.0,771935.2021762888,Magdalena,140.0,3.0,2.0,1,0,-1,10
2021,120000.0,3.7944357142857146,137.63357299999998,455332.28571428574,330829.3723612667,Magdalena,90.0,3.0,2.0,0,0,-1,5
2021,78000.0,3.7944357142857146,137.63357299999998,295965.98571428575,215039.09203482335,Magdalena,56.0,2.0,1.0,0,1,-1,21
2021,100000.0,3.7944357142857146,137.63357299999998,379443.5714285715,275691.1436343889,Magdalena,54.0,2.0,2.0,0,0,-1,11
2021,80000.0,3.7944357142857146,137.63357299999998,303554.85714285716,220552.9149075111,Magdalena,50.0,1.0,1.0,0,2,-1,2
2021,83000.0,3.7944357142857146,137.63357299999998,314938.16428571433,228823.6492165428,Magdalena,54.0,2.0,1.0,0,0,-1,4
2021,150000.0,3.7944357142857146,137.63357299999998,569165.3571428572,413536.7154515833,Magdalena,83.0,3.0,2.0,1,0,-1,3
2021,103500.0,3.7944357142857146,137.63357299999998,392724.09642857144,285340.3336615925,Magdalena,69.0,2.0,2.0,0,0,-1,3
2021,225000.0,3.7944357142857146,137.63357299999998,853748.0357142858,620305.073177375,Magdalena,130.0,3.0,3.0,2,0,-1,4
2021,84999.0,3.7944357142857146,137.63357299999998,322523.2412785714,234334.71517779422,Magdalena,64.0,2.0,2.0,0,0,-1,20
2021,127000.0,3.7944357142857146,137.63357299999998,481893.3357142857,350127.75241567387,Magdalena,83.0,3.0,2.0,1,0,-1,45
2021,63000.0,3.7944357142857146,137.63357299999998,239049.45,173685.420489665,Magdalena,51.0,1.0,1.0,0,1,-1,35
2021,90000.0,3.7944357142857146,137.63357299999998,341499.2142857143,248122.02927095,Magdalena,70.0,3.0,2.0,1,0,-1,12
2021,155000.0,3.7944357142857146,137.63357299999998,588137.5357142858,427321.27263330284,Magdalena,75.0,3.0,2.0,1,0,-1,2
2021,148000.0,3.7944357142857146,137.63357299999998,561576.4857142858,408022.89257889555,Magdalena,84.0,3.0,2.0,0,0,-1,7
2021,210000.0,3.7944357142857146,137.63357299999998,796831.5000000001,578951.4016322168,Magdalena,105.0,3.0,2.0,1,0,-1,11
2021,110000.0,3.7944357142857146,137.63357299999998,417387.9285714286,303260.2579978278,Magdalena,75.0,3.0,2.0,0,0,-1,5
2021,198927.0,3.7944357142857146,137.63357299999998,754815.7133357143,548424.1212975808,Magdalena,89.0,3.0,2.0,0,0,-1,0
2021,109000.0,3.7944357142857146,137.63357299999998,413593.4928571429,300503.34656148386,Magdalena,70.0,3.0,1.0,0,0,-1,9
2021,109000.0,3.7944357142857146,137.63357299999998,413593.4928571429,300503.34656148386,Magdalena,80.0,3.0,2.0,0,0,-1,15
2021,63200.0,3.7944357142857146,137.63357299999998,239808.33714285717,174236.8027769338,Magdalena,45.0,1.0,1.0,0,0,-1,6
2021,170000.0,3.7944357142857146,137.63357299999998,645054.0714285715,468674.9441784611,Magdalena,90.0,2.0,2.0,1,0,-1,8
2021,82000.0,3.7944357142857146,137.63357299999998,311143.72857142857,226066.7377801989,Magdalena,52.0,1.0,1.0,0,0,-1,4
2021,132000.0,3.7944357142857146,137.63357299999998,500865.5142857143,363912.3095973933,Magdalena,80.0,3.0,2.0,0,0,-1,12
2021,129000.0,3.7944357142857146,137.63357299999998,489482.2071428572,355641.5752883617,Magdalena,83.0,3.0,2.0,1,0,-1,40
2021,200000.0,3.7944357142857146,137.63357299999998,758887.142857143,551382.2872687778,Magdalena,138.0,3.0,4.0,2,0,-1,13
2021,190000.0,3.7944357142857146,137.63357299999998,720942.7857142858,523813.17290533887,Magdalena,90.0,3.0,3.0,0,0,-1,3
2021,99000.0,3.7944357142857146,137.63357299999998,375649.1357142857,272934.232198045,Magdalena,71.0,3.0,2.0,1,0,-1,2
2021,125000.0,3.7944357142857146,137.63357299999998,474304.4642857143,344613.92954298615,Magdalena,62.0,1.0,2.0,0,0,-1,0
2021,118000.0,3.7944357142857146,137.63357299999998,447743.41428571433,325315.5494885789,Magdalena,72.0,3.0,2.0,1,0,-1,5
2021,165000.0,3.7944357142857146,137.63357299999998,626081.892857143,454890.38699674176,Magdalena,91.0,3.0,2.0,1,0,-1,5
2021,192000.0,3.7944357142857146,137.63357299999998,728531.6571428572,529326.9957780266,Magdalena,102.0,3.0,2.0,2,0,-1,12
2021,120000.0,3.7944357142857146,137.63357299999998,455332.28571428574,330829.3723612667,Magdalena,89.0,3.0,2.0,0,0,-1,7
2021,138000.0,3.7944357142857146,137.63357299999998,523632.1285714286,380453.7782154567,Magdalena,76.0,3.0,2.0,1,0,-1,4
2021,175000.0,3.7944357142857146,137.63357299999998,664026.25,482459.50136018055,Magdalena,114.0,3.0,2.0,0,0,-1,8
2021,245000.0,3.7944357142857146,137.63357299999998,929636.7500000001,675443.3019042528,Magdalena,110.0,3.0,2.0,1,0,-1,7
2021,250000.0,3.7944357142857146,137.63357299999998,948608.9285714286,689227.8590859723,Magdalena,110.0,3.0,2.0,1,0,-1,12
2021,209640.0,3.7944357142857146,137.63357299999998,795465.5031428572,577958.913515133,Magdalena,96.0,3.0,3.0,0,0,-1,0
2021,130000.0,3.7944357142857146,137.63357299999998,493276.6428571429,358398.48672470555,Magdalena,80.0,3.0,2.0,1,0,-1,13
2021,168000.0,3.7944357142857146,137.63357299999998,637465.2000000001,463161.1213057734,Magdalena,105.0,3.0,3.0,1,0,-1,8
2021,173000.0,3.7944357142857146,137.63357299999998,656437.3785714286,476945.6784874927,Magdalena,80.0,2.0,2.0,1,0,-1,1
2021,115000.0,3.7944357142857146,137.63357299999998,436360.10714285716,317044.81517954724,Magdalena,80.0,3.0,2.0,0,0,-1,15
2021,126000.0,3.7944357142857146,137.63357299999998,478098.9,347370.84097933,Magdalena,55.0,1.0,1.0,1,0,-1,10
2021,210000.0,3.7944357142857146,137.63357299999998,796831.5000000001,578951.4016322168,Magdalena,102.0,3.0,2.0,1,0,-1,1
2021,140000.0,3.7944357142857146,137.63357299999998,531221.0,385967.6010881444,Magdalena,84.0,3.0,2.0,1,0,-1,5
2021,166000.0,3.7944357142857146,137.63357299999998,629876.3285714287,457647.2984330856,Magdalena,80.0,3.0,2.0,1,0,-1,0
2021,220000.0,3.7944357142857146,137.63357299999998,834775.8571428572,606520.5159956556,Magdalena,121.0,3.0,3.0,0,0,-1,40
2021,120000.0,3.7944357142857146,137.63357299999998,455332.28571428574,330829.3723612667,Magdalena,64.0,3.0,2.0,0,0,-1,12
2021,150000.0,3.7944357142857146,137.63357299999998,569165.3571428572,413536.7154515833,Magdalena,97.0,2.0,2.0,0,0,-1,9
2021,85000.0,3.7944357142857146,137.63357299999998,322527.03571428574,234337.47208923055,Magdalena,71.0,2.0,1.0,0,0,-1,35
2021,145000.0,3.7944357142857146,137.63357299999998,550193.1785714286,399752.1582698639,Magdalena,75.0,3.0,2.0,1,0,-1,2
2021,140000.0,3.7944357142857146,137.63357299999998,531221.0,385967.6010881444,Magdalena,94.0,3.0,1.0,0,0,-1,14
2021,87000.0,3.7944357142857146,137.63357299999998,330115.90714285715,239851.29496191835,Magdalena,60.0,2.0,1.0,0,0,-1,13
2021,66640.0,3.7944357142857146,137.63357299999998,252861.19600000003,183720.5781179568,Magdalena,45.0,1.0,1.0,1,0,-1,2
2021,186000.0,3.7944357142857146,137.63357299999998,705765.0428571429,512785.52715996327,Magdalena,86.0,3.0,2.0,1,0,-1,3
